"","id","date","tavg"
"7473","RSM00034123",2009-06-15,169
"7474","RSM00034123",2009-06-16,163
"7475","RSM00034123",2009-06-17,154
"7476","RSM00034123",2009-06-18,136
"7477","RSM00034123",2009-06-19,146
"7478","RSM00034123",2009-06-20,209
"7479","RSM00034123",2009-06-21,232
"7480","RSM00034123",2009-06-22,248
"7481","RSM00034123",2009-06-23,252
"7482","RSM00034123",2009-06-24,230
"7483","RSM00034123",2009-06-25,221
"7484","RSM00034123",2009-06-26,229
"7485","RSM00034123",2009-06-27,226
"7486","RSM00034123",2009-06-28,223
"7487","RSM00034123",2009-06-29,238
"7488","RSM00034123",2009-06-30,199
"7489","RSM00034123",2009-07-01,173
"7490","RSM00034123",2009-07-02,177
"7491","RSM00034123",2009-07-03,197
"7492","RSM00034123",2009-07-04,182
"7493","RSM00034123",2009-07-05,125
"7494","RSM00034123",2009-07-06,136
"7495","RSM00034123",2009-07-07,146
"7496","RSM00034123",2009-07-08,166
"7497","RSM00034123",2009-07-09,223
"7498","RSM00034123",2009-07-10,223
"7499","RSM00034123",2009-07-11,215
"7500","RSM00034123",2009-07-12,231
"7501","RSM00034123",2009-07-13,241
"7502","RSM00034123",2009-07-14,272
"7503","RSM00034123",2009-07-15,277
"7504","RSM00034123",2009-07-16,270
"7505","RSM00034123",2009-07-17,277
"7506","RSM00034123",2009-07-18,265
"7507","RSM00034123",2009-07-19,274
"7508","RSM00034123",2009-07-20,269
"7509","RSM00034123",2009-07-21,203
"7510","RSM00034123",2009-07-22,199
"7511","RSM00034123",2009-07-23,184
"7512","RSM00034123",2009-07-24,202
"7513","RSM00034123",2009-07-25,238
"7514","RSM00034123",2009-07-26,251
"7515","RSM00034123",2009-07-27,219
"7516","RSM00034123",2009-07-28,191
"7517","RSM00034123",2009-07-29,203
"7518","RSM00034123",2009-07-30,235
"7519","RSM00034123",2009-07-31,232
"7520","RSM00034123",2009-08-01,230
"7521","RSM00034123",2009-08-02,205
"7522","RSM00034123",2009-08-03,204
"7523","RSM00034123",2009-08-04,192
"7524","RSM00034123",2009-08-05,182
"7525","RSM00034123",2009-08-06,169
"7526","RSM00034123",2009-08-07,160
"7527","RSM00034123",2009-08-08,140
"7528","RSM00034123",2009-08-09,129
"7529","RSM00034123",2009-08-10,144
"7530","RSM00034123",2009-08-11,172
"7531","RSM00034123",2009-08-12,188
"7532","RSM00034123",2009-08-13,196
"7533","RSM00034123",2009-08-14,199
"7534","RSM00034123",2009-08-15,179
"7535","RSM00034123",2009-08-16,172
"7536","RSM00034123",2009-08-17,190
"7537","RSM00034123",2009-08-18,220
"7538","RSM00034123",2009-08-19,196
"7539","RSM00034123",2009-08-20,151
"7540","RSM00034123",2009-08-21,124
"7541","RSM00034123",2009-08-22,140
"7542","RSM00034123",2009-08-23,162
"7543","RSM00034123",2009-08-24,161
"7544","RSM00034123",2009-08-25,160
"7545","RSM00034123",2009-08-26,164
"7546","RSM00034123",2009-08-27,167
"7547","RSM00034123",2009-08-28,172
"7548","RSM00034123",2009-08-29,197
"7549","RSM00034123",2009-08-30,183
"7550","RSM00034123",2009-08-31,189
"7551","RSM00034123",2009-09-01,207
"7552","RSM00034123",2009-09-02,206
"7553","RSM00034123",2009-09-03,202
"7554","RSM00034123",2009-09-04,206
"7555","RSM00034123",2009-09-05,201
"7556","RSM00034123",2009-09-06,183
"7557","RSM00034123",2009-09-07,207
"7558","RSM00034123",2009-09-08,210
"7559","RSM00034123",2009-09-09,196
"7560","RSM00034123",2009-09-10,209
"7561","RSM00034123",2009-09-11,189
"7562","RSM00034123",2009-09-12,180
"7563","RSM00034123",2009-09-13,173
"7564","RSM00034123",2009-09-14,177
"7565","RSM00034123",2009-09-15,187
"7566","RSM00034123",2009-09-16,163
"7567","RSM00034123",2009-09-17,152
"7568","RSM00034123",2009-09-18,161
"7569","RSM00034123",2009-09-19,108
"7570","RSM00034123",2009-09-20,93
"7571","RSM00034123",2009-09-21,139
"7572","RSM00034123",2009-09-22,164
"7573","RSM00034123",2009-09-23,149
"7574","RSM00034123",2009-09-24,169
"7575","RSM00034123",2009-09-25,141
"7576","RSM00034123",2009-09-26,95
"7577","RSM00034123",2009-09-27,103
"7578","RSM00034123",2009-09-28,136
"7579","RSM00034123",2009-09-29,167
"7580","RSM00034123",2009-09-30,109
"7581","RSM00034123",2009-10-01,66
"7582","RSM00034123",2009-10-02,106
"7583","RSM00034123",2009-10-03,71
"7584","RSM00034123",2009-10-04,75
"7585","RSM00034123",2009-10-05,113
"7586","RSM00034123",2009-10-06,99
"7587","RSM00034123",2009-10-07,72
"7588","RSM00034123",2009-10-08,99
"7589","RSM00034123",2009-10-09,137
"7590","RSM00034123",2009-10-10,82
"7591","RSM00034123",2009-10-11,79
"7592","RSM00034123",2009-10-12,121
"7593","RSM00034123",2009-10-13,148
"7594","RSM00034123",2009-10-14,167
"7595","RSM00034123",2009-10-15,126
"7596","RSM00034123",2009-10-16,106
"7597","RSM00034123",2009-10-17,145
"7598","RSM00034123",2009-10-18,101
"7599","RSM00034123",2009-10-19,118
"7600","RSM00034123",2009-10-20,65
"7601","RSM00034123",2009-10-21,87
"7602","RSM00034123",2009-10-22,137
"7603","RSM00034123",2009-10-23,112
"7604","RSM00034123",2009-10-24,107
"7605","RSM00034123",2009-10-25,68
"7606","RSM00034123",2009-10-26,22
"7607","RSM00034123",2009-10-27,26
"7608","RSM00034123",2009-10-28,14
"7609","RSM00034123",2009-10-29,39
"7610","RSM00034123",2009-10-30,33
"7611","RSM00034123",2009-10-31,-13
"7612","RSM00034123",2009-11-01,-14
"7613","RSM00034123",2009-11-02,-28
"7614","RSM00034123",2009-11-03,-34
"7615","RSM00034123",2009-11-04,-33
"7616","RSM00034123",2009-11-05,-11
"7617","RSM00034123",2009-11-06,0
"7618","RSM00034123",2009-11-07,26
"7619","RSM00034123",2009-11-08,21
"7620","RSM00034123",2009-11-09,7
"7621","RSM00034123",2009-11-10,37
"7622","RSM00034123",2009-11-11,34
"7623","RSM00034123",2009-11-12,31
"7624","RSM00034123",2009-11-13,59
"7625","RSM00034123",2009-11-14,47
"7626","RSM00034123",2009-11-15,26
"7627","RSM00034123",2009-11-16,7
"7628","RSM00034123",2009-11-17,6
"7629","RSM00034123",2009-11-18,32
"7630","RSM00034123",2009-11-19,44
"7631","RSM00034123",2009-11-20,51
"7632","RSM00034123",2009-11-21,20
"7633","RSM00034123",2009-11-22,60
"7634","RSM00034123",2009-11-23,48
"7635","RSM00034123",2009-11-24,42
"7636","RSM00034123",2009-11-25,58
"7637","RSM00034123",2009-11-26,51
"7638","RSM00034123",2009-11-27,63
"7639","RSM00034123",2009-11-28,51
"7640","RSM00034123",2009-11-29,77
"7641","RSM00034123",2009-11-30,56
"7642","RSM00034123",2009-12-01,44
"7643","RSM00034123",2009-12-02,69
"7644","RSM00034123",2009-12-03,46
"7645","RSM00034123",2009-12-04,9
"7646","RSM00034123",2009-12-05,16
"7647","RSM00034123",2009-12-06,1
"7648","RSM00034123",2009-12-07,-56
"7649","RSM00034123",2009-12-08,-56
"7650","RSM00034123",2009-12-09,-72
"7651","RSM00034123",2009-12-10,-56
"7652","RSM00034123",2009-12-11,-70
"7653","RSM00034123",2009-12-12,-64
"7654","RSM00034123",2009-12-13,-71
"7655","RSM00034123",2009-12-14,-80
"7656","RSM00034123",2009-12-15,-123
"7657","RSM00034123",2009-12-16,-233
"7658","RSM00034123",2009-12-17,-233
"7659","RSM00034123",2009-12-18,-171
"7660","RSM00034123",2009-12-19,-134
"7661","RSM00034123",2009-12-20,-101
"7662","RSM00034123",2009-12-21,-52
"7663","RSM00034123",2009-12-22,-138
"7664","RSM00034123",2009-12-23,-94
"7665","RSM00034123",2009-12-24,-63
"7666","RSM00034123",2009-12-25,1
"7667","RSM00034123",2009-12-26,17
"7668","RSM00034123",2009-12-27,17
"7669","RSM00034123",2009-12-28,-6
"7670","RSM00034123",2009-12-29,7
"7671","RSM00034123",2009-12-30,-12
"7672","RSM00034123",2009-12-31,-26
"7673","RSM00034123",2007-01-01,9
"7674","RSM00034123",2007-01-02,16
"7675","RSM00034123",2007-01-03,15
"7676","RSM00034123",2007-01-04,3
"7677","RSM00034123",2007-01-05,-7
"7678","RSM00034123",2007-01-06,-15
"7679","RSM00034123",2007-01-07,5
"7680","RSM00034123",2007-01-08,10
"7681","RSM00034123",2007-01-09,12
"7682","RSM00034123",2007-01-10,17
"7683","RSM00034123",2007-01-11,42
"7684","RSM00034123",2007-01-12,42
"7685","RSM00034123",2007-01-13,46
"7686","RSM00034123",2007-01-14,25
"7687","RSM00034123",2007-01-15,22
"7688","RSM00034123",2007-01-16,10
"7689","RSM00034123",2007-01-17,14
"7690","RSM00034123",2007-01-18,24
"7691","RSM00034123",2007-01-19,39
"7692","RSM00034123",2007-01-20,31
"7693","RSM00034123",2007-01-21,6
"7694","RSM00034123",2007-01-22,24
"7695","RSM00034123",2007-01-23,27
"7696","RSM00034123",2007-01-24,-1
"7697","RSM00034123",2007-01-25,34
"7698","RSM00034123",2007-01-26,-26
"7699","RSM00034123",2007-01-27,-52
"7700","RSM00034123",2007-01-28,-38
"7701","RSM00034123",2007-01-29,-84
"7702","RSM00034123",2007-01-30,-98
"7703","RSM00034123",2007-01-31,-127
"7704","RSM00034123",2007-02-01,-112
"7705","RSM00034123",2007-02-02,-93
"7706","RSM00034123",2007-02-03,-156
"7707","RSM00034123",2007-02-04,-149
"7708","RSM00034123",2007-02-05,-83
"7709","RSM00034123",2007-02-06,-29
"7710","RSM00034123",2007-02-07,-14
"7711","RSM00034123",2007-02-08,-42
"7712","RSM00034123",2007-02-09,-90
"7713","RSM00034123",2007-02-10,23
"7714","RSM00034123",2007-02-11,-26
"7715","RSM00034123",2007-02-12,-86
"7716","RSM00034123",2007-02-13,-15
"7717","RSM00034123",2007-02-14,23
"7718","RSM00034123",2007-02-15,24
"7719","RSM00034123",2007-02-16,-15
"7720","RSM00034123",2007-02-17,-88
"7721","RSM00034123",2007-02-18,-86
"7722","RSM00034123",2007-02-19,-33
"7723","RSM00034123",2007-02-20,-24
"7724","RSM00034123",2007-02-21,-63
"7725","RSM00034123",2007-02-22,-168
"7726","RSM00034123",2007-02-23,-200
"7727","RSM00034123",2007-02-24,-162
"7728","RSM00034123",2007-02-25,-116
"7729","RSM00034123",2007-02-26,-132
"7730","RSM00034123",2007-02-27,-124
"7731","RSM00034123",2007-02-28,-80
"7732","RSM00034123",2007-03-01,-18
"7733","RSM00034123",2007-03-02,2
"7734","RSM00034123",2007-03-03,24
"7735","RSM00034123",2007-03-04,15
"7736","RSM00034123",2007-03-05,11
"7737","RSM00034123",2007-03-06,20
"7738","RSM00034123",2007-03-07,12
"7739","RSM00034123",2007-03-08,5
"7740","RSM00034123",2007-03-09,9
"7741","RSM00034123",2007-03-10,20
"7742","RSM00034123",2007-03-11,35
"7743","RSM00034123",2007-03-12,27
"7744","RSM00034123",2007-03-13,17
"7745","RSM00034123",2007-03-14,31
"7746","RSM00034123",2007-03-15,46
"7747","RSM00034123",2007-03-16,32
"7748","RSM00034123",2007-03-17,20
"7749","RSM00034123",2007-03-18,47
"7750","RSM00034123",2007-03-19,37
"7751","RSM00034123",2007-03-20,75
"7752","RSM00034123",2007-03-21,76
"7753","RSM00034123",2007-03-22,75
"7754","RSM00034123",2007-03-23,57
"7755","RSM00034123",2007-03-24,46
"7756","RSM00034123",2007-03-25,44
"7757","RSM00034123",2007-03-26,30
"7758","RSM00034123",2007-03-27,46
"7759","RSM00034123",2007-03-28,68
"7760","RSM00034123",2007-03-29,94
"7761","RSM00034123",2007-03-30,97
"7762","RSM00034123",2007-03-31,79
"7763","RSM00034123",2007-04-01,93
"7764","RSM00034123",2007-04-02,86
"7765","RSM00034123",2007-04-03,84
"7766","RSM00034123",2007-04-04,113
"7767","RSM00034123",2007-04-05,112
"7768","RSM00034123",2007-04-06,85
"7769","RSM00034123",2007-04-07,49
"7770","RSM00034123",2007-04-08,30
"7771","RSM00034123",2007-04-09,17
"7772","RSM00034123",2007-04-10,17
"7773","RSM00034123",2007-04-11,71
"7774","RSM00034123",2007-04-12,71
"7775","RSM00034123",2007-04-13,57
"7776","RSM00034123",2007-04-14,38
"7777","RSM00034123",2007-04-15,34
"7778","RSM00034123",2007-04-16,54
"7779","RSM00034123",2007-04-17,52
"7780","RSM00034123",2007-04-18,83
"7781","RSM00034123",2007-04-19,90
"7782","RSM00034123",2007-04-20,90
"7783","RSM00034123",2007-04-21,75
"7784","RSM00034123",2007-04-22,42
"7785","RSM00034123",2007-04-23,49
"7786","RSM00034123",2007-04-24,58
"7787","RSM00034123",2007-04-25,79
"7788","RSM00034123",2007-04-26,100
"7789","RSM00034123",2007-04-27,126
"7790","RSM00034123",2007-04-28,146
"7791","RSM00034123",2007-04-29,88
"7792","RSM00034123",2007-04-30,48
"7793","RSM00034123",2007-05-01,68
"7794","RSM00034123",2007-05-02,31
"7795","RSM00034123",2007-05-03,59
"7796","RSM00034123",2007-05-04,55
"7797","RSM00034123",2007-05-05,87
"7798","RSM00034123",2007-05-06,75
"7799","RSM00034123",2007-05-07,82
"7800","RSM00034123",2007-05-08,124
"7801","RSM00034123",2007-05-09,126
"7802","RSM00034123",2007-05-10,114
"7803","RSM00034123",2007-05-11,116
"7804","RSM00034123",2007-05-12,155
"7805","RSM00034123",2007-05-13,141
"7806","RSM00034123",2007-05-14,136
"7807","RSM00034123",2007-05-15,158
"7808","RSM00034123",2007-05-16,209
"7809","RSM00034123",2007-05-17,210
"7810","RSM00034123",2007-05-18,197
"7811","RSM00034123",2007-05-19,203
"7812","RSM00034123",2007-05-20,205
"7813","RSM00034123",2007-05-21,217
"7814","RSM00034123",2007-05-22,240
"7815","RSM00034123",2007-05-23,233
"7816","RSM00034123",2007-05-24,239
"7817","RSM00034123",2007-05-25,230
"7818","RSM00034123",2007-05-26,224
"7819","RSM00034123",2007-05-27,253
"7820","RSM00034123",2007-05-28,257
"7821","RSM00034123",2007-05-29,276
"7822","RSM00034123",2007-05-30,270
"7823","RSM00034123",2007-05-31,282
"7824","RSM00034123",2007-06-01,263
"7825","RSM00034123",2007-06-02,198
"7826","RSM00034123",2007-06-03,163
"7827","RSM00034123",2007-06-04,174
"7828","RSM00034123",2007-06-05,183
"7829","RSM00034123",2007-06-06,162
"7830","RSM00034123",2007-06-07,157
"7831","RSM00034123",2007-06-08,164
"7832","RSM00034123",2007-06-09,179
"7833","RSM00034123",2007-06-10,193
"7834","RSM00034123",2007-06-11,181
"7835","RSM00034123",2007-06-12,163
"7836","RSM00034123",2007-06-13,204
"7837","RSM00034123",2007-06-14,217
"7838","RSM00034123",2007-06-15,221
"7839","RSM00034123",2007-06-16,246
"7840","RSM00034123",2007-06-17,252
"7841","RSM00034123",2007-06-18,227
"7842","RSM00034123",2007-06-19,223
"7843","RSM00034123",2007-06-20,203
"7844","RSM00034123",2007-06-21,175
"7845","RSM00034123",2007-06-22,173
"7846","RSM00034123",2007-06-23,161
"7847","RSM00034123",2007-06-24,156
"7848","RSM00034123",2007-06-25,174
"7849","RSM00034123",2007-06-26,189
"7850","RSM00034123",2007-06-27,206
"7851","RSM00034123",2007-06-28,210
"7852","RSM00034123",2007-06-29,171
"7853","RSM00034123",2007-06-30,176
"7854","RSM00034123",2007-07-01,190
"7855","RSM00034123",2007-07-02,193
"7856","RSM00034123",2007-07-03,181
"7857","RSM00034123",2007-07-04,194
"7858","RSM00034123",2007-07-05,216
"7859","RSM00034123",2007-07-06,228
"7860","RSM00034123",2007-07-07,211
"7861","RSM00034123",2007-07-08,156
"7862","RSM00034123",2007-07-09,157
"7863","RSM00034123",2007-07-10,181
"7864","RSM00034123",2007-07-11,211
"7865","RSM00034123",2007-07-12,246
"7866","RSM00034123",2007-07-13,268
"7867","RSM00034123",2007-07-14,206
"7868","RSM00034123",2007-07-15,195
"7869","RSM00034123",2007-07-16,209
"7870","RSM00034123",2007-07-17,217
"7871","RSM00034123",2007-07-18,215
"7872","RSM00034123",2007-07-19,242
"7873","RSM00034123",2007-07-20,240
"7874","RSM00034123",2007-07-21,213
"7875","RSM00034123",2007-07-22,206
"7876","RSM00034123",2007-07-23,187
"7877","RSM00034123",2007-07-24,213
"7878","RSM00034123",2007-07-25,244
"7879","RSM00034123",2007-07-26,201
"7880","RSM00034123",2007-07-27,207
"7881","RSM00034123",2007-07-28,208
"7882","RSM00034123",2007-07-29,210
"7883","RSM00034123",2007-07-30,219
"7884","RSM00034123",2007-07-31,248
"7885","RSM00034123",2007-08-01,217
"7886","RSM00034123",2007-08-02,236
"7887","RSM00034123",2007-08-03,195
"7888","RSM00034123",2007-08-04,175
"7889","RSM00034123",2007-08-05,202
"7890","RSM00034123",2007-08-06,201
"7891","RSM00034123",2007-08-07,217
"7892","RSM00034123",2007-08-08,257
"7893","RSM00034123",2007-08-09,214
"7894","RSM00034123",2007-08-10,199
"7895","RSM00034123",2007-08-11,212
"7896","RSM00034123",2007-08-12,223
"7897","RSM00034123",2007-08-13,245
"7898","RSM00034123",2007-08-14,258
"7899","RSM00034123",2007-08-15,255
"7900","RSM00034123",2007-08-16,237
"7901","RSM00034123",2007-08-17,242
"7902","RSM00034123",2007-08-18,248
"7903","RSM00034123",2007-08-19,255
"7904","RSM00034123",2007-08-20,264
"7905","RSM00034123",2007-08-21,276
"7906","RSM00034123",2007-08-22,267
"7907","RSM00034123",2007-08-23,259
"7908","RSM00034123",2007-08-24,262
"7909","RSM00034123",2007-08-25,254
"7910","RSM00034123",2007-08-26,234
"7911","RSM00034123",2007-08-27,219
"7912","RSM00034123",2007-08-28,186
"7913","RSM00034123",2007-08-29,174
"7914","RSM00034123",2007-08-30,129
"7915","RSM00034123",2007-08-31,144
"7916","RSM00034123",2007-09-01,160
"7917","RSM00034123",2007-09-02,185
"7918","RSM00034123",2007-09-03,158
"7919","RSM00034123",2007-09-04,173
"7920","RSM00034123",2007-09-05,169
"7921","RSM00034123",2007-09-06,196
"7922","RSM00034123",2007-09-07,191
"7923","RSM00034123",2007-09-08,180
"7924","RSM00034123",2007-09-09,156
"7925","RSM00034123",2007-09-10,118
"7926","RSM00034123",2007-09-11,115
"7927","RSM00034123",2007-09-12,126
"7928","RSM00034123",2007-09-13,121
"7929","RSM00034123",2007-09-14,116
"7930","RSM00034123",2007-09-15,104
"7931","RSM00034123",2007-09-16,107
"7932","RSM00034123",2007-09-17,90
"7933","RSM00034123",2007-09-18,119
"7934","RSM00034123",2007-09-19,136
"7935","RSM00034123",2007-09-20,155
"7936","RSM00034123",2007-09-21,108
"7937","RSM00034123",2007-09-22,121
"7938","RSM00034123",2007-09-23,141
"7939","RSM00034123",2007-09-24,140
"7940","RSM00034123",2007-09-25,135
"7941","RSM00034123",2007-09-26,136
"7942","RSM00034123",2007-09-27,133
"7943","RSM00034123",2007-09-28,148
"7944","RSM00034123",2007-09-29,143
"7945","RSM00034123",2007-09-30,138
"7946","RSM00034123",2007-10-01,151
"7947","RSM00034123",2007-10-02,135
"7948","RSM00034123",2007-10-03,129
"7949","RSM00034123",2007-10-04,118
"7950","RSM00034123",2007-10-05,140
"7951","RSM00034123",2007-10-06,124
"7952","RSM00034123",2007-10-07,115
"7953","RSM00034123",2007-10-08,112
"7954","RSM00034123",2007-10-09,90
"7955","RSM00034123",2007-10-10,74
"7956","RSM00034123",2007-10-11,84
"7957","RSM00034123",2007-10-12,47
"7958","RSM00034123",2007-10-13,72
"7959","RSM00034123",2007-10-14,61
"7960","RSM00034123",2007-10-15,37
"7961","RSM00034123",2007-10-16,39
"7962","RSM00034123",2007-10-17,77
"7963","RSM00034123",2007-10-18,106
"7964","RSM00034123",2007-10-19,92
"7965","RSM00034123",2007-10-20,96
"7966","RSM00034123",2007-10-21,107
"7967","RSM00034123",2007-10-22,103
"7968","RSM00034123",2007-10-23,96
"7969","RSM00034123",2007-10-24,77
"7970","RSM00034123",2007-10-25,73
"7971","RSM00034123",2007-10-26,72
"7972","RSM00034123",2007-10-27,44
"7973","RSM00034123",2007-10-28,30
"7974","RSM00034123",2007-10-29,41
"7975","RSM00034123",2007-10-30,43
"7976","RSM00034123",2007-10-31,57
"7977","RSM00034123",2007-11-01,45
"7978","RSM00034123",2007-11-02,73
"7979","RSM00034123",2007-11-03,32
"7980","RSM00034123",2007-11-04,19
"7981","RSM00034123",2007-11-05,-3
"7982","RSM00034123",2007-11-06,-29
"7983","RSM00034123",2007-11-07,-60
"7984","RSM00034123",2007-11-08,-57
"7985","RSM00034123",2007-11-09,-27
"7986","RSM00034123",2007-11-10,-27
"7987","RSM00034123",2007-11-11,-19
"7988","RSM00034123",2007-11-12,-3
"7989","RSM00034123",2007-11-13,-4
"7990","RSM00034123",2007-11-14,-9
"7991","RSM00034123",2007-11-15,7
"7992","RSM00034123",2007-11-16,0
"7993","RSM00034123",2007-11-17,-3
"7994","RSM00034123",2007-11-18,-33
"7995","RSM00034123",2007-11-19,-77
"7996","RSM00034123",2007-11-20,2
"7997","RSM00034123",2007-11-21,-33
"7998","RSM00034123",2007-11-22,-69
"7999","RSM00034123",2007-11-23,-53
"8000","RSM00034123",2007-11-24,-44
"8001","RSM00034123",2007-11-25,5
"8002","RSM00034123",2007-11-26,40
"8003","RSM00034123",2007-11-27,24
"8004","RSM00034123",2007-11-28,-3
"8005","RSM00034123",2007-11-29,-24
"8006","RSM00034123",2007-11-30,-11
"8007","RSM00034123",2007-12-01,4
"8008","RSM00034123",2007-12-02,-71
"8009","RSM00034123",2007-12-03,-60
"8010","RSM00034123",2007-12-04,14
"8011","RSM00034123",2007-12-05,-3
"8012","RSM00034123",2007-12-06,2
"8013","RSM00034123",2007-12-07,-36
"8014","RSM00034123",2007-12-08,-28
"8015","RSM00034123",2007-12-09,-25
"8016","RSM00034123",2007-12-10,-35
"8017","RSM00034123",2007-12-11,-56
"8018","RSM00034123",2007-12-12,-55
"8019","RSM00034123",2007-12-13,-37
"8020","RSM00034123",2007-12-14,-42
"8021","RSM00034123",2007-12-15,-103
"8022","RSM00034123",2007-12-16,-70
"8023","RSM00034123",2007-12-17,-35
"8024","RSM00034123",2007-12-18,-32
"8025","RSM00034123",2007-12-19,-7
"8026","RSM00034123",2007-12-20,-9
"8027","RSM00034123",2007-12-21,5
"8028","RSM00034123",2007-12-22,-1
"8029","RSM00034123",2007-12-23,-4
"8030","RSM00034123",2007-12-24,-54
"8031","RSM00034123",2007-12-25,-49
"8032","RSM00034123",2007-12-26,-68
"8033","RSM00034123",2007-12-27,-61
"8034","RSM00034123",2007-12-28,-72
"8035","RSM00034123",2007-12-29,-75
"8036","RSM00034123",2007-12-30,-99
"8037","RSM00034123",2007-12-31,-130
"8038","RSM00034123",2008-01-01,-168
"8039","RSM00034123",2008-01-02,-173
"8040","RSM00034123",2008-01-03,-136
"8041","RSM00034123",2008-01-04,-190
"8042","RSM00034123",2008-01-05,-195
"8043","RSM00034123",2008-01-06,-203
"8044","RSM00034123",2008-01-07,-179
"8045","RSM00034123",2008-01-08,-188
"8046","RSM00034123",2008-01-09,-170
"8047","RSM00034123",2008-01-10,-223
"8048","RSM00034123",2008-01-11,-171
"8049","RSM00034123",2008-01-12,-87
"8050","RSM00034123",2008-01-13,-46
"8051","RSM00034123",2008-01-14,-5
"8052","RSM00034123",2008-01-15,-30
"8053","RSM00034123",2008-01-16,-37
"8054","RSM00034123",2008-01-17,-35
"8055","RSM00034123",2008-01-18,-45
"8056","RSM00034123",2008-01-19,-46
"8057","RSM00034123",2008-01-20,-62
"8058","RSM00034123",2008-01-21,-18
"8059","RSM00034123",2008-01-22,4
"8060","RSM00034123",2008-01-23,25
"8061","RSM00034123",2008-01-24,-16
"8062","RSM00034123",2008-01-25,-40
"8063","RSM00034123",2008-01-26,4
"8064","RSM00034123",2008-01-27,12
"8065","RSM00034123",2008-01-28,-26
"8066","RSM00034123",2008-01-29,-45
"8067","RSM00034123",2008-01-30,-66
"8068","RSM00034123",2008-01-31,-67
"8069","RSM00034123",2008-02-01,-18
"8070","RSM00034123",2008-02-02,-13
"8071","RSM00034123",2008-02-03,10
"8072","RSM00034123",2008-02-04,-15
"8073","RSM00034123",2008-02-05,-46
"8074","RSM00034123",2008-02-06,-28
"8075","RSM00034123",2008-02-07,-13
"8076","RSM00034123",2008-02-08,-35
"8077","RSM00034123",2008-02-09,-88
"8078","RSM00034123",2008-02-10,-92
"8079","RSM00034123",2008-02-11,-48
"8080","RSM00034123",2008-02-12,-28
"8081","RSM00034123",2008-02-13,-39
"8082","RSM00034123",2008-02-14,-46
"8083","RSM00034123",2008-02-15,-54
"8084","RSM00034123",2008-02-16,-84
"8085","RSM00034123",2008-02-17,-135
"8086","RSM00034123",2008-02-18,-103
"8087","RSM00034123",2008-02-19,-55
"8088","RSM00034123",2008-02-20,-63
"8089","RSM00034123",2008-02-21,-48
"8090","RSM00034123",2008-02-22,-1
"8091","RSM00034123",2008-02-23,34
"8092","RSM00034123",2008-02-24,24
"8093","RSM00034123",2008-02-25,23
"8094","RSM00034123",2008-02-26,36
"8095","RSM00034123",2008-02-27,31
"8096","RSM00034123",2008-02-28,54
"8097","RSM00034123",2008-02-29,36
"8098","RSM00034123",2008-03-01,30
"8099","RSM00034123",2008-03-02,45
"8100","RSM00034123",2008-03-03,34
"8101","RSM00034123",2008-03-04,32
"8102","RSM00034123",2008-03-05,14
"8103","RSM00034123",2008-03-06,2
"8104","RSM00034123",2008-03-07,19
"8105","RSM00034123",2008-03-08,40
"8106","RSM00034123",2008-03-09,25
"8107","RSM00034123",2008-03-10,33
"8108","RSM00034123",2008-03-11,10
"8109","RSM00034123",2008-03-12,22
"8110","RSM00034123",2008-03-13,51
"8111","RSM00034123",2008-03-14,49
"8112","RSM00034123",2008-03-15,43
"8113","RSM00034123",2008-03-16,27
"8114","RSM00034123",2008-03-17,24
"8115","RSM00034123",2008-03-18,64
"8116","RSM00034123",2008-03-19,54
"8117","RSM00034123",2008-03-20,12
"8118","RSM00034123",2008-03-21,8
"8119","RSM00034123",2008-03-22,12
"8120","RSM00034123",2008-03-23,40
"8121","RSM00034123",2008-03-24,84
"8122","RSM00034123",2008-03-25,124
"8123","RSM00034123",2008-03-26,69
"8124","RSM00034123",2008-03-27,36
"8125","RSM00034123",2008-03-28,35
"8126","RSM00034123",2008-03-29,66
"8127","RSM00034123",2008-03-30,73
"8128","RSM00034123",2008-03-31,52
"8129","RSM00034123",2008-04-01,80
"8130","RSM00034123",2008-04-02,102
"8131","RSM00034123",2008-04-03,112
"8132","RSM00034123",2008-04-04,135
"8133","RSM00034123",2008-04-05,140
"8134","RSM00034123",2008-04-06,121
"8135","RSM00034123",2008-04-07,117
"8136","RSM00034123",2008-04-08,144
"8137","RSM00034123",2008-04-09,134
"8138","RSM00034123",2008-04-10,124
"8139","RSM00034123",2008-04-11,139
"8140","RSM00034123",2008-04-12,144
"8141","RSM00034123",2008-04-13,147
"8142","RSM00034123",2008-04-14,100
"8143","RSM00034123",2008-04-15,65
"8144","RSM00034123",2008-04-16,73
"8145","RSM00034123",2008-04-17,37
"8146","RSM00034123",2008-04-18,94
"8147","RSM00034123",2008-04-19,126
"8148","RSM00034123",2008-04-20,134
"8149","RSM00034123",2008-04-21,118
"8150","RSM00034123",2008-04-22,112
"8151","RSM00034123",2008-04-23,63
"8152","RSM00034123",2008-04-24,72
"8153","RSM00034123",2008-04-25,91
"8154","RSM00034123",2008-04-26,117
"8155","RSM00034123",2008-04-27,120
"8156","RSM00034123",2008-04-28,136
"8157","RSM00034123",2008-04-29,134
"8158","RSM00034123",2008-04-30,132
"8159","RSM00034123",2008-05-01,112
"8160","RSM00034123",2008-05-02,113
"8161","RSM00034123",2008-05-03,121
"8162","RSM00034123",2008-05-04,108
"8163","RSM00034123",2008-05-05,116
